"word1","freq"
"quitting",3
"quo",3
"raggedy",3
"rained",3
"rainforest",3
"rambling",3
"ramifications",3
"randomorg",3
"rank",3
"rapid",3
"rappers",3
"raritan",3
"rash",3
"rasmus",3
"raspberries",3
"raspberry",3
"rat",3
"rattled",3
"ravioli",3
"raylene’s",3
"rbi",3
"re-reading",3
"readership",3
"realm",3
"reapers",3
"rebounder",3
"rebuilt",3
"recalls",3
"reception",3
"reclaimed",3
"recognizing",3
"recorder",3
"recover",3
"recreational",3
"recurring",3
"redknapp",3
"reds",3
"redwood",3
"reef",3
"reese",3
"reeves",3
"references",3
"refinance",3
"refined",3
"reflected",3
"reflecting",3
"reforms",3
"refreshed",3
"refrigerator",3
"refurbished",3
"reginald",3
"regular-season",3
"rehearsal",3
"reich’s",3
"reinforces",3
"rejection",3
"relegated",3
"reliance",3
"relies",3
"relieved",3
"relocation",3
"reluctant",3
"remarkably",3
"remedial",3
"remembrance",3
"remotely",3
"renew",3
"renewed",3
"renewing",3
"rentals",3
"renters",3
"renting",3
"rents",3
"reo-coker",3
"repaired",3
"repay",3
"repeal",3
"replies",3
"reptile",3
"researched",3
"researcher",3
"resentment",3
"resignation",3
"resilient",3
"resolutions",3
"respectable",3
"respects",3
"responding",3
"responsive",3
"restricted",3
"restrictions",3
"restructuring",3
"resumed",3
"resurrected",3
"retailer",3
"retrieved",3
"revealing",3
"reviving",3
"rib",3
"riches",3
"richmond",3
"richness",3
"ridiculously",3
"rightful",3
"rigorous",3
"rind",3
"ringing",3
"rio",3
"risky",3
"ritenour",3
"rm",3
"roadway",3
"roadwork",3
"roaming",3
"roar",3
"robbed",3
"robbie",3
"robotics",3
"rodgers",3
"roommate",3
"rosé",3
"rosette",3
"rosenthal",3
"roshon",3
"roth",3
"rotten",3
"rotting",3
"rounded",3
"rows",3
"rpg",3
"rubbish",3
"ruben",3
"ruckus",3
"ruining",3
"runners",3
"russa",3
"ruthless",3
"sabrina",3
"sacks",3
"safer",3
"saga",3
"saladino",3
"salazar",3
"sammy",3
"sampler",3
"sandstone",3
"sanford",3
"sanity",3
"sank",3
"santiago",3
"santos",3
"sap",3
"sarcastically",3
"saucepan",3
"saute",3
"sb",3
"scandinavian",3
"scans",3
"scares",3
"scarlet",3
"scepticism",3
"schaffer",3
"scheduling",3
"schmitt",3
"scholar",3
"scholarship",3
"scholarships",3
"school’s",3
"schoolers",3
"schoolyard",3
"schwartz",3
"scots",3
"scouts",3
"scrambled",3
"scrap",3
"scrapbook",3
"scrapbookcom",3
"scraping",3
"screwed",3
"screwing",3
"scriptures",3
"sculpture",3
"seams",3
"season-opening",3
"secretaries",3
"seeta",3
"sel",3
"selections",3
"self-defense",3
"self-described",3
"selina",3
"sellers",3
"selves",3
"semi",3
"sends",3
"sensible",3
"sentencing",3
"sentiments",3
"separately",3
"separating",3
"seventies",3
"sexuality",3
"shabby",3
"shakers",3
"shakes",3
"shakespeare",3
"shallots",3
"shamrock",3
"shane",3
"shapes",3
"shaping",3
"sharon",3
"shattered",3
"shave",3
"sheer",3
"shellfish",3
"shelters",3
"shirtless",3
"shooter",3
"shopper",3
"shouldn’t",3
"shouted",3
"showered",3
"showings",3
"shrinking",3
"shuttles",3
"shy",3
"sided",3
"sidelines",3
"siding",3
"sidney",3
"significance",3
"silences",3
"similarities",3
"simmering",3
"simone",3
"simpler",3
"simulator",3
"sinatra",3
"singin",3
"sings",3
"sinners",3
"sip",3
"sirens",3
"skate",3
"skeptic",3
"skeptics",3
"sketches",3
"sketchy",3
"slab",3
"slam",3
"slapped",3
"slaughtered",3
"slavery",3
"slaves",3
"slaying",3
"sleeper",3
"sleepless",3
"slid",3
"slides",3
"slideshow",3
"slim",3
"slips",3
"slower",3
"slurping",3
"smashing",3
"smelly",3
"snacks",3
"snake",3
"snapping",3
"snaps",3
"sneiderman",3
"snp",3
"snuggle",3
"soared",3
"sober",3
"socialize",3
"societys",3
"softened",3
"solidarity",3
"solved",3
"someone’s",3
"son’s",3
"sophia",3
"soprano",3
"sorely",3
"sorrow",3
"sorted",3
"spains",3
"spark",3
"sparks",3
"spartans",3
"specialize",3
"specializing",3
"specially",3
"sped",3
"speeches",3
"speeds",3
"spelling",3
"spelt",3
"spicy",3
"spider",3
"splendid",3
"spock",3
"spokane",3
"sponsorship",3
"spontaneous",3
"spoonful",3
"sporran",3
"spree",3
"sprigs",3
"sprinkling",3
"sprints",3
"sprouts",3
"spun",3
"sq",3
"squared",3
"squeezing",3
"stabbed",3
"stable",3
"stack",3
"staffer",3
"stag",3
"stakes",3
"stalins",3
"stalking",3
"stall",3
"standby",3
"star-ledger",3
"stark",3
"starring",3
"starving",3
"stat",3
"state-run",3
"statehouse",3
"stationed",3
"statues",3
"statute",3
"stay--home",3
"steen",3
"stellar",3
"step--step",3
"stephanie",3
"stewardship",3
"stickles",3
"stimulate",3
"stimulates",3
"stitches",3
"storied",3
"stoudemire",3
"strawberry",3
"stray",3
"streamline",3
"stretching",3
"stride",3
"strikeouts",3
"striker",3
"stringent",3
"strives",3
"structural",3
"studded",3
"stumbled",3
"sturdy",3
"styrofoam",3
"subconsciously",3
"subscription",3
"substantial",3
"subtly",3
"suburbs",3
"succession",3
"succumb",3
"suited",3
"sulfites",3
"sunglasses",3
"sunni",3
"sunrise",3
"sunsets",3
"superintendent",3
"superstar",3
"supplement",3
"supposedly",3
"suppressed",3
"surgical",3
"surpassed",3
"surrendered",3
"surroundings",3
"surveys",3
"surviving",3
"susie",3
"suspects",3
"suspense",3
"sustain",3
"sustained",3
"sutter",3
"swag",3
"swam",3
"swanson",3
"swapping",3
"sweat",3
"sweater",3
"swedish",3
"swelling",3
"swiftly",3
"swimmers",3
"switzerland",3
"swung",3
"sympathy",3
"syrah",3
"syringes",3
"systematic",3
"tabloid",3
"tabloids",3
"takeover",3
"taller",3
"tampa",3
"tanks",3
"tapes",3
"taps",3
"tasks",3
"taveras",3
"taxpayer",3
"tbsp",3
"teaches",3
"teachings",3
"teamed",3
"technological",3
"tedious",3
"teething",3
"televisions",3
"template",3
"tempe",3
"tense",3
"tentative",3
"terri",3
"terribly",3
"territories",3
"testifying",3
"texts",3
"tgif",3
"thailand",3
"thanking",3
"thanx",3
"theodore",3
"therapist",3
"thereof",3
"thevoice",3
"thickets",3
"thief",3
"thinner",3
"thirds",3
"thor",3
"thought-provoking",3
"three-run",3
"throws",3
"thumbs",3
"thursdays",3
"thy",3
"tidy",3
"tightened",3
"tightly",3
"tile",3
"timber",3
"tina",3
"tmz",3
"tocqueville",3
"toffee",3
"tofu",3
"toilets",3
"token",3
"tokyo",3
"tommy",3
"tomorrows",3
"toms",3
"toni",3
"toothpick",3
"top-",3
"torah",3
"tosh",3
"tossing",3
"tottenham",3
"tougher",3
"touting",3
"towel",3
"toxic",3
"tracked",3
"tragic",3
"trailing",3
"trait",3
"transparency",3
"transparent",3
"transplant",3
"travelled",3
"travelling",3
"trayvon",3
"treasures",3
"tremendously",3
"triangle",3
"trinidad",3
"trojans",3
"troop",3
"trooper",3
"trophies",3
"trophy",3
"tropical",3
"trousers",3
"trump",3
"tue",3
"tug",3
"tumblr",3
"turnaround",3
"turnovers",3
"turnpike",3
"twilight",3
"twine",3
"twinkle",3
"ua",3
"uf",3
"ufc",3
"ui",3
"ultra",3
"umbc",3
"umm",3
"unbelievable",3
"unbuilt",3
"uncommon",3
"uncovered",3
"undefeated",3
"undercut",3
"underdog",3
"undermine",3
"undertaken",3
"undertaking",3
"underwater",3
"underway",3
"uneasy",3
"unfair",3
"unholy",3
"unicorn",3
"uniteds",3
"unkind",3
"unlawful",3
"unleashed",3
"unlimited",3
"unnamed",3
"unofficial",3
"unresolved",3
"unresponsive",3
"unschooling",3
"unspecified",3
"unthinkable",3
"unveil",3
"upbringing",3
"updating",3
"upfront",3
"upgraded",3
"upright",3
"upward",3
"uranium",3
"urge",3
"urges",3
"usage",3
"vaguely",3
"vaisya",3
"valleys",3
"valve",3
"valves",3
"vamp",3
"vampires",3
"vans",3
"variable",3
"variants",3
"varies",3
"vault",3
"vending",3
"vendor",3
"venerable",3
"verbal",3
"verdict",3
"vermont",3
"vernacular",3
"versailles",3
"veterinary",3
"vets",3
"vicky",3
"victories",3
"viewer",3
"vigilance",3
"vines",3
"vino",3
"violating",3
"violet",3
"violin",3
"virginity",3
"virus",3
"viruses",3
"visa",3
"vividly",3
"vodka",3
"vogue",3
"voila",3
"volumes",3
"volunteered",3
"voucher",3
"vows",3
"vp",3
"vuitton",3
"vulcan",3
"waffle",3
"waitress",3
"walgreens",3
"wallets",3
"walter",3
"walton",3
"walt",3
"waltz",3
"wandering",3
"wannabe",3
"warm-",3
"warnings",3
"warns",3
"washes",3
"watchdog",3
"watches",3
"watercolor",3
"waterfall",3
"watson",3
"wax",3
"weary",3
"weaver",3
"weber",3
"websites",3
"webster",3
"weddings",3
"wei",3
"weighted",3
"well-received",3
"well”",3
"wells",3
"wendys",3
"wertham",3
"wests",3
"whatsoever",3
"wheeler",3
"whelan",3
"whispers",3
"whitman",3
"widening",3
"wifi",3
"wii",3
"wikipedia",3
"wilderness",3
"wildest",3
"wildfire",3
"wilsonian",3
"wince",3
"winemaking",3
"winged",3
"winger",3
"winslow",3
"winslows",3
"winston",3
"wipe",3
"wiped",3
"wipes",3
"wisely",3
"wizard",3
"wizards",3
"woes",3
"wong",3
"woodland",3
"woodrow",3
"woody",3
"workplace",3
"world-class",3
"worms",3
"wrath",3
"wreaths",3
"wraps",3
"wrestlers",3
"wrist",3
"wycliffe’s",3
"wyden",3
"xi",3
"xoxo",3
"xx",3
"yawn",3
"yesterdays",3
"yikes",3
"yoo",3
"yorkers",3
"yost",3
"youcuteandallbut",3
"youngsters",3
"youths",3
"yum",3
"zach",3
"zebra",3
"zen",3
"zimbabwe",3
"zones",3
"zumba",3
"---",2
"---way",2
"--cheek",2
"-”",2
"-air",2
"-based",2
"-d",2
"-district",2
"-friendly",2
"-frills",2
"-induced",2
"-ish",2
"-large",2
"-meter",2
"-mo",2
"-month",2
"-nonsense",2
"-person",2
"-phone",2
"-plus",2
"-seat",2
"-somethings",2
"-speed",2
"-town",2
"-track",2
"-watt",2
"-yarder",2
"-year-olds",2
"–whether",2
"‘great",2
"‘just",2
"“…",2
"“abstention”",2
"“anti”",2
"“big",2
"“birthright",2
"“bristol",2
"“change",2
"“even",2
"“friendship”",2
"“gel”",2
"“get",2
"“go",2
"“hello”",2
"“hey",2
"“ill",2
"“know”",2
"“major",2
"“modern",2
"“oh",2
"“ok",2
"“one",2
"“pagan”",2
"“path",2
"“pay",2
"“peace",2
"“pro”",2
"“public",2
"“r”",2
"“specially",2
"“storms”",2
"“take",2
"“tell",2
"“yes”",2
"”’m",2
"”…",2
"€",2
"…’s",2
"…kansas",2
"aau",2
"ab",2
"abandonment",2
"abbit",2
"abcs",2
"abdominal",2
"abducted",2
"abduction",2
"abel",2
"abolfotoh",2
"aboutfufuuc",2
"absent-minded",2
"absorbent",2
"absurd",2
"abt",2
"abuelazam",2
"abuser",2
"abyss",2
"ac",2
"academies",2
"accepts",2
"accessibility",2
"accessory",2
"accommodated",2
"accompany",2
"accomplishment",2
"accordance",2
"accretive",2
"accrued",2
"accusations",2
"achiever",2
"achieves",2
"acidity",2
"acids",2
"acidulated",2
"ackerman",2
"acknowledgement",2
"acknowledging",2
"acl",2
"acorn",2
"acquaintance",2
"acquire",2
"acre",2
"acrylic",2
"activist",2
"actresses",2
"ada",2
"adaptation",2
"adaptations",2
"adapted",2
"additions",2
"addresses",2
"adele",2
"adhesive",2
"adjacent",2
"adjustments",2
"administered",2
"administrations",2
"admirable",2
"admiration",2
"admitting",2
"adored",2
"adrian",2
"adrienne",2
"adrift",2
"advances",2
"advancing",2
"adventitious",2
"advert",2
"advertise",2
"advertisers",2
"advise",2
"advised",2
"advisers",2
"advising",2
"advisors",2
"aerospace",2
"aesthetic",2
"aesthetically",2
"affecting",2
"affects",2
"affidavit",2
"affirmation",2
"affton",2
"afp",2
"afrikaner",2
"afrikaners",2
"afterall",2
"aftermath",2
"agatha",2
"ageless",2
"aggravated",2
"aggressiveness",2
"aguila",2
"ahaha",2
"aide",2
"aig",2
"airs",2
"airspace",2
"airy",2
"aj",2
"ajc",2
"ake",2
"akward",2
"alaigh",2
"alarming",2
"alarms",2
"albers",2
"aleister",2
"aleppo",2
"alexei",2
"alexis",2
"alexs",2
"algae",2
"alienated",2
"align",2
"allens",2
"alley",2
"alleyway",2
"alleywaysoh",2
"allowable",2
"alloy",2
"allspice",2
"almond",2
"alonso",2
"aloud",2
"alphabet",2
"altering",2
"aluminum",2
"alviti",2
"alzheimer’s",2
"amariana",2
"amassed",2
"amazoncom",2
"ambitious",2
"ambrose",2
"amc",2
"amelia",2
"amended",2
"amerenue",2
"americana",2
"ameristar",2
"amnesty",2
"amnoon",2
"amtrak",2
"amused",2
"amway",2
"analytics",2
"analyze",2
"analyzed",2
"anarchy",2
"ancestor",2
"ancestors",2
"anchors",2
"anemic",2
"angelina",2
"angelini",2
"anglican",2
"angling",2
"anglo",2
"angola",2
"angular",2
"animals’",2
"anna’s",2
"annabelle",2
"annapolis",2
"annex",2
"anni-verve-sary",2
"annoyed",2
"annoyingly",2
"annoys",2
"anonymity",2
"ansar",2
"antarctica",2
"antawn",2
"anthology",2
"anti-anxiety",2
"anti-white",2
"antoine",2
"antoinette",2
"anwaar",2
"anyday",2
"anyhoo",2
"anywho",2
"apocalypse",2
"apodaca",2
"apology",2
"appalling",2
"apparel",2
"appellate",2
"applauded",2
"appleton",2
"appliances",2
"appointees",2
"appreciates",2
"apprentice",2
"appropriately",2
"aqim",2
"aquarium",2
"aquino",2
"arabia",2
"archaeologist",2
"archangel",2
"arches",2
"arching",2
"archived",2
"archives",2
"arcs",2
"arctic",2
"argues",2
"aristocats",2
"aristotle",2
"armored",2
"aromatic",2
"around”",2
"arpaios",2
"artemis",2
"artery",2
"articulate",2
"artie",2
"artifacts",2
"artillery",2
"artsed",2
"arugula",2
"aryan",2
"asda",2
"ashes",2
"ashlyns",2
"asparagus",2
"aspirations",2
"aspiring",2
"assailant",2
"assassins",2
"assaults",2
"assemblies",2
"assembling",2
"assert",2
"asserts",2
"assessing",2
"assign",2
"assumptions",2
"assure",2
"astrological",2
"astronauts",2
"astronomer",2
"astronomy",2
"asylum",2
"atheist",2
"athleticism",2
"atk",2
"atkinson",2
"atl",2
"ats",2
"attackers",2
"attendant",2
"attila",2
"attitudes",2
"attribute",2
"attributes",2
"attuned",2
"atx",2
"auctions",2
"audi",2
"auditions",2
"aulani",2
"aunts",2
"austin’s",2
"authoritative",2
"authorship",2
"autistic",2
"autographs",2
"autonomous",2
"autopsy",2
"ava",2
"avail",2
"avenger",2
"avery",2
"avg",2
"avian",2
"avid",2
"awaited",2
"awakening",2
"away”",2
"awkwardly",2
"awkwardness",2
"awning",2
"awww",2
"axelrod",2
"az",2
"aztec",2
"b-’s",2
"b-",2
"baba",2
"bachelor’s",2
"bach",2
"back--back",2
"backpack",2
"backstory",2
"backstreets",2
"backup",2
"badgers",2
"badges",2
"baez",2
"baffling",2
"baguette",2
"bahamas",2
"bailed",2
"bailey",2
"bait",2
"baldwin",2
"bales",2
"balked",2
"ballin",2
"ballparks",2
"balsamic",2
"bamako",2
"band’s",2
"banished",2
"banker",2
"bankrupt",2
"banter",2
"baozhu",2
"barajas",2
"barb",2
"barbecuing",2
"barca",2
"barerra",2
"bargain",2
"barge",2
"barges",2
"barker",2
"barks",2
"barley",2
"barred",2
"barren",2
"barrett",2
"barron",2
"bartenders",2
"bartending",2
"bartolo",2
"bashar",2
"bashing",2
"basin",2
"basketballs",2
"baskets",2
"bassist",2
"basting",2
"bates",2
"batchelder",2
"bathing",2
"baths",2
"battered",2
"batteries",2
"battlefield",2
"baubles",2
"bayer",2
"bayview",2
"bck",2
"bcuz",2
"beachfront",2
"bead",2
"bearbear",2
"beason",2
"beasts",2
"beatboxing",2
"beatification",2
"beatles",2
"beavers",2
"bechard",2
"beckham",2
"bees",2
"beet",2
"beethoven",2
"beg",2
"begged",2
"beguiling",2
"behaving",2
"behaviors",2
"behest",2
"bein",2
"beinart",2
"belgians",2
"beldini",2
"believers",2
"believing",2
"belittling",2
"belle",2
"bellevue",2
"belonging",2
"belval",2
"ben’s",2
"benches",2
"beneficiaries",2
"benny",2
"benton",2
"berating",2
"berger",2
"berkshire",2
"bertie",2
"beseeching",2
"bespoke",2
"bess",2
"bestest",2
"bestie",2
"bestowed",2
"bethlehem",2
"betrayal",2
"betta",2
"betts",2
"beverage",2
"beverly",2
"beware",2
"bhagavad",2
"biased",2
"bibb",2
"biblical",2
"bickering",2
"bicycle",2
"bicycles",2
"bidding",2
"biden",2
"biebs",2
"bigotry",2
"bikers",2
"bikes",2
"bikini",2
"bilingual",2
"bill’s",2
"billi",2
"billings",2
"biltmore",2
"binding",2
"bing",2
"biography",2
"biotech",2
"biotechnology",2
"bipartisan",2
"bipolar",2
"birding",2
"birmingham",2
"birthing",2
"births",2
"biscuits",2
"bishops",2
"biting",2
"bittersweet",2
"biz",2
"bkeselowski",2
"blackboard",2
"blagojevich",2
"blaine",2
"blanch",2
"blasts",2
"blatant",2
"blaze",2
"bldg",2
"bleach",2
"bleachers",2
"blended",2
"blends",2
"bling",2
"blink",2
"blinking",2
"blissful",2
"blizzard",2
"bloc",2
"blockbuster",2
"blood-alcohol",2
"bloods",2
"blooms",2
"blossomed",2
"blu-ray",2
"bluebell",2
"blueberries",2
"bluegrass",2
"bluescope",2
"bluesy",2
"bluffs",2
"blurred",2
"blush",2
"blutbad",2
"boarded",2
"boardrooms",2
"boating",2
"bobbi",2
"bobinis",2
"bode",2
"bodily",2
"body”",2
"boer",2
"bogdanovich",2
"bogey",2
"boiler",2
"bolden",2
"boldly",2
"bolinas",2
"bolstering",2
"bolting",2
"bombed",2
"bonding",2
"bonz",2
"booed",2
"bookings",2
"booklet",2
"boosted",2
"boot",2
"booties",2
"boozer",2
"borg",2
"borrow",2
"borrowed",2
"bosh",2
"bosses”",2
"bot",2
"bothering",2
"bottled",2
"bottoms",2
"boulder",2
"bounce",2
"bounced",2
"bouncing",2
"boundary",2
"bounds",2
"bourdain",2
"bourguignon",2
"bourne",2
"boy”",2
"boyfriends",2
"boyz",2
"br",2
"brace",2
"brahmaueas",2
"brahms",2
"braid",2
"brainstorming",2
"braised",2
"brake",2
"brakes",2
"bran",2
"brandishing",2
"brandt",2
"brantley",2
"bravos",2
"brawny",2
"braxton",2
"brazilian",2
"breadcrumbs",2
"break-",2
"breakdown",2
"breaker",2
"breakers",2
"breakthrough",2
"breakup",2
"breaths",2
"breathtaking",2
"breeding",2
"breivik",2
"brendan",2
"brett",2
"brevard",2
"brewer",2
"brewpub",2
"brianna",2
"brick--mortar",2
"briefed",2
"briefs",2
"brigade",2
"brightest",2
"brimming",2
"brisk",2
"britains",2
"britons",2
"broaden",2
"brodeur",2
"broiler",2
"brokers",2
"bronzed",2
"brotherhood",2
"browned",2
"brownie",2
"brownies",2
"bruised",2
"bruising",2
"brushed",2
"brushing",2
"brutally",2
"brute",2
"bryant’s",2
"bse",2
"bu",2
"buckets",2
"buckeye",2
"bucolic",2
"buddhist",2
"budgeted",2
"budgets",2
"buffaloes",2
"buffers",2
"buffett",2
"bugatti",2
"bukowski",2
"bulge",2
"bulldogs",2
"bullets",2
"bullied",2
"bullocks",2
"bully",2
"bum",2
"bumbling",2
"bumgarner",2
"bummer",2
"bumped",2
"bungalow",2
"bunk",2
"burbank",2
"burglaries",2
"burke",2
"burlington",2
"burly",2
"burners",2
"burqas",2
"bursts",2
"busier",2
"business”",2
"butano",2
"butte",2
"butterbeer",2
"buttermilk",2
"butthole",2
"buyer",2
"buzzed",2
"byers",2
"byrd",2
"cabinets",2
"cabrera",2
"cactus",2
"caden",2
"caesars",2
"cafeteria",2
"cai",2
"calamity",2
"calculator",2
"caldwell",2
"calendars",2
"calgary",2
"cali",2
"caliber",2
"californians",2
"californias",2
"calipari",2
"calorie",2
"calypso",2
"camby",2
"cameron’s",2
"camerons",2
"camino",2
"campaigners",2
"camper",2
"campo",2
"canal",2
"canals",2
"candle",2
"cannabis",2
"canning",2
"canoe",2
"cantor",2
"capabilities",2
"capcom",2
"capello’s",2
"capel",2
"capitalist",2
"capitalize",2
"caplin",2
"capriati",2
"capt",2
"captures",2
"capturing",2
"caramel",2
"carbohydrate",2
"cardiologist",2
"careening",2
"career-high",2
"carell",2
"carls",2
"carlson",2
"carmel",2
"carmelo",2
"carmen",2
"carmichael",2
"caro",2
"caroline",2
"carpal",2
"carpinteria",2
"carpool",2
"carrier",2
"carrot",2
"cartesian",2
"carthaginian",2
"cashmere",2
"casing",2
"casket",2
"caspian",2
"cassandra",2
"casserole",2
"cassette",2
"caste",2
"castles",2
"catastrophic",2
"catch-",2
"categories",2
"categorize",2
"category—",2
"catering",2
"caterpillar",2
"catherine",2
"cathy",2
"cattleman",2
"cavalier",2
"cavs",2
"cayenne",2
"cbc",2
"cbus",2
"cdc",2
"cease-",2
"ceases",2
"celebrates",2
"celeste",2
"celestial",2
"cellar",2
"cellphones",2
"cellular",2
"cellulite",2
"cement",2
"censored",2
"centenary",2
"centene",2
"centennial",2
"centerpiece",2
"certificates",2
"cervical",2
"cest",2
"chad",2
"chairing",2
"chaminade",2
"championed",2
"chancellor",2
"charity’s",2
"ch",2
"chandelier",2
"chanted",2
"chaotic",2
"character’s",2
"characterized",2
"charisma",2
"charleston",2
"charmingly",2
"chartwells-thompson",2
"chas",2
"chased",2
"chateau",2
"chattanooga",2
"chauffeur",2
"che",2
"cheaply",2
"cheatham",2
"cheats",2
"checkbook",2
"checklist",2
"cheered",2
"cheerleading",2
"cheeses",2
"chels",2
"chemists",2
"chemotherapy",2
"chen",2
"cheney",2
"chens",2
"cherie",2
"cherokee",2
"cherries",2
"cheryl",2
"chesapeakes",2
"chester",2
"chevrolet",2
"chewing",2
"chiang",2
"chicagos",2
"child’s",2
"chinoiserie",2
"chinook",2
"chipboard",2
"chivas",2
"chloe",2
"chloes",2
"cho",2
"choir",2
"choke",2
"choked",2
"chops",2
"chord",2
"chore",2
"christmas”",2
"christened",2
"christs",2
"chronicle",2
"chronological",2
"chu",2
"cicero",2
"cinematic",2
"circuitous",2
"circulating",2
"circumcision",2
"circumstance",2
"cirque",2
"cissy",2
"citation",2
"citywide",2
"civilized",2
"ck",2
"clad",2
"clair",2
"clam",2
"clapping",2
"clarke",2
"clash",2
"classics",2
"classifiable",2
"classification",2
"clauses",2
"claustrophobia",2
"claustrophobic",2
"clay",2
"claycomb",2
"clean-energy",2
"clean-shaven",2
"cleaner",2
"cleanser",2
"cleansing",2
"clearance",2
"clearwater",2
"clerk",2
"cleveland-area",2
"clevelanders",2
"clevelands",2
"clicked",2
"client’s",2
"click-",2
"clickbank",2
"cliffs",2
"cling",2
"clique",2
"clocked",2
"clorox",2
"closes",2
"closure",2
"clove",2
"clumsy",2
"clustered",2
"clutching",2
"clyde",2
"cm",2
"cmon",2
"co-founded",2
"co-workers",2
"co’s",2
"coastal",2
"coastline",2
"coasts",2
"cobweb",2
"cocoon",2
"codependent",2
"codeword",2
"coexisted",2
"coffeehouses",2
"coffin",2
"cognition",2
"cognitive",2
"cohn",2
"coin",2
"coincidences",2
"coined",2
"coins",2
"cole",2
"colgate",2
"colin",2
"collaborative",2
"collages",2
"collector",2
